category,variable,label,units,type
fvp_b9,fu_beahall,9c2. Auditory hallucinations,,String
fvp_b9,fu_bedel,"9c3. Abnormal, false, or delusional beliefs",,String
fvp_b9,fu_bedisin,9d. <i>Disinhibition</i>: Does the subject use inappropriate coarse language or exhibit inappropriate speech or behaviors in public or in the home? Does s/he talk personally to strangers or have disregard for personal hygiene?,,String
fvp_b9,fu_beirrit,"9e. <i>Irritability</i>: Does the subject overreact, e.g., by shouting at family members or others?",,String
fvp_b9,fu_beagit,"9f. <i>Agitation</i>: Does the subject have trouble sitting still? Does s/he shout, hit, and/or kick?",,String
fvp_b9,fu_beperch,"9g. <i>Personality change</i>: Does the subject exhibit bizarre behavior or behavior uncharacteristic of the subject, such as unusual collecting, suspiciousness (without delusions), unusual dress, or dietary changes? Does the subject fail to take others' feelings into account?",,String
fvp_b9,fu_berem,"9h. <i>REM sleep behavior disorder</i>: While sleeping, does the subject appear to act out his/her dreams (e.g., punch or flail their arms, shout, or scream)?",,String
fvp_b9,fu_beremago,"9h1. If yes, at what age did the REM sleep behavior disorder begin? (The clinician must use his/her best judgment to estimate an age of onset.)",,String
fvp_b9,fu_beanx,"9i. <i>Anxiety</i>: For example, does s/he show signs of nervousness (e.g., frequent sighing, anxious facial expressions, or hand-wringing) and/or excessive worrying?",,String
fvp_b9,fu_beothr,"9j. Other behavioral symptoms, specify:",,String
fvp_b9,fu_beothrx,"9j1. If there are other behavioral symptoms, specify:",,
fvp_b9,fu_befpred,"10. Indicate the <i>predominant</i> symptom that was first recognized as a decline in the subject's behavior:<i>NOTE: Enter 0 if this information was provided on a previously submitted Form B9.</i>",,String
fvp_b9,fu_befpredx,"10a. If there are other predominant symptoms, specify:",,
fvp_b9,fu_bemode,11. Mode of onset of behavioral symptoms:,,String
fvp_b9,fu_bemodex,"11a. If there are other mode of onset of behavioral symptoms, specify:",,
fvp_b9,fu_beage,"12. Based on the clinician's assessment, at what age did the behavioral symptoms begin? (The clinician must use his/her best judgment to estimate an age of onset.)",,String
fvp_b9,fu_decclmot,"13. Based on the clinician's judgment, is the subject currently experiencing any motor symptoms?",,String
fvp_b9,fu_mogait,"14a. <i>Gait disorder</i>: Has the subject's walking changed, not specifically due to arthritis or an injury? Is s/he unsteady, or does s/he shuffle when walking, have little to no arm-swing, or drag a foot?",,String
fvp_b9,fu_mofalls,14b. <i>Falls</i>: Does the subject fall more than usual?,,String
fvp_b9,fu_motrem,"14c. <i>Tremor</i>: Has the subject had rhythmic shaking, especially in the hands, arms, legs, head, mouth, or tongue?",,String
fvp_b9,fu_moslow,"14d. <i>Slowness</i>: Has the subject noticeably slowed down in walking, moving, or writing by hand, other than due to an injury or illness? Has his/her facial expression changed or become more ""wooden,"" or masked and unexpressive?",,String
fvp_b9,fu_mofrst,"15. Indicate the <i>predominant</i> symptom that was first recognized as a decline in the subject's motor function: <i>NOTE: Enter 0 if this information was provided on a previously submitted Form B9.</i>",,String
fvp_b9,fu_momode,16. Mode of onset of motor symptoms:,,String
fvp_b9,fu_momodex,"16a. If there are other mode of onset of motor symptoms, specify:",,
fvp_b9,fu_momopark,"17. Were changes in motor function suggestive of parkinsonism? (If No or Unknown, SKIP TO QUESTION 18)",,String
fvp_b9,fu_parkage,"17a. If Yes, at what age did the motor symptoms suggestive of parkinsonism begin? (The clinician must use his/her best judgment to estimate an age of onset.)",,String
fvp_b9,fu_momoals,"18. Were changes in motor function suggestive of amyotrophic lateral sclerosis? (If No or Unknown, SKIP TO QUESTION 19)",,String
fvp_b9,fu_alsage,"18a. If Yes, at what age did the motor symptoms suggestive of ALS begin? (The clinician must use his/her best judgment to estimate an age of onset.)",,String
fvp_b9,fu_moage,"19. Based on the clinician's assessment, at what age did the motor changes begin? (The clinician must use his/her best judgment to estimate an age of onset of motor changes.)",,String
fvp_b9,fu_course,20. Overall course of decline of cognitive / behavioral / motor syndrome:,,String
fvp_b9,fu_frstchg,"21. Indicate the predominant domain that was first recognized as changed in the subject: <i>NOTE: Enter 0 if this information was provided on a previously submitted Form B9.</i>",,String
fvp_b9,fu_lbdeval,22. Is the subject a potential candidate for further evaluation for Lewy body disease?,,String
fvp_b9,fu_ftldeval,23. Is the subject a potential candidate for further evaluation for frontotemporal lobar degeneration?,,String
fvp_b9,fu_copyright_b9,"<font color=blue> Adapted with permission. Copyright &#169 2006, 2008, 2015 University of Washington. Created and published by the ADC Clinical Task Force (John C. Morris, MD, Chair) and the National Alzheimer's Coordinating Center (U01 AG016976 - Walter A. Kukull, PhD, Director).  All rights reserved.</font color=blue>",,
fvp_b9,fu_footer_b9,"National Alzheimer's Coordinating Center | (206) 543-8637 | fax: (206) 616-5927 | naccmail@uw.edu | www.alz.washington.edu <br><b>UDS (V3.0, March 2015) Follow-up Visit  <font color=red>Form B9: Clinician Judgment of Symptoms </font color=red></b>",,
fvp_c1,fu_instructions_c1,"<i>INSTRUCTIONS: This form is to be completed by ADC or clinic staff. For test administration and scoring, see Instructions for Neuropsychological Battery Form C1.</i>        Link to  <a href=""https://www.alz.washington.edu/NONMEMBER/UDS/DOCS/VER3/UDS3_npsych_instructions_C1.pdf""target=""_blank""> C1 Instructions</a>. A given subject may be switched to the new battery at any time after Version 3 implementation, at the Center's discretion.",,
fvp_c1,fu_note_c1_2,"KEY: If the subject cannot complete any of the following tests, please give the reason by entering one of the following codes: 95/995 = Physical problem 96/996 = Cognitive/behavior problem 97/997 = Other problem 98/998 = Verbal refusal",,
fvp_c1,fu_c1_ptid,ADC Subject ID,,
fvp_c1,fu_c1_visitnum,ADC Visit #,,
fvp_c1,fu_c1_formver,Form Version,,String
fvp_c1,fu_c1_visitmo,Form date - month,,String
fvp_c1,fu_c1_visitday,Form date - day,,String
fvp_c1,fu_c1_visityr,Form date - year,,Datetime
fvp_c1,fu_c1_initials,Examiner's initials (xxx),,
fvp_c1,fu_mmsecomp,1. Was any part of the MMSE completed?,,String
fvp_c1,fu_mmsereas,1no. Reason code for not completing MMSE,,String
fvp_c1,fu_mmseloc,1a. Administration of the MMSE was:,,String
fvp_c1,fu_mmselan,1a1. Language of MMSE administration:,,String
fvp_c1,fu_mmselanx,1a2. Language of MMSE administration - Other (specify):,,
fvp_c1,fu_mmsevis,1b. Subject was unable to complete one or more sections due to visual impairment.,,String
fvp_c1,fu_mmsehear,1c. Subject was unable to complete one or more sections due to hearing impairment.,,String
fvp_c1,fu_note_c1_3,1d. Orientation subscale score,,
fvp_c1,fu_mmseorda,1d1. Time:,,String
fvp_c1,fu_mmseorlo,1d2. Place:,,String
fvp_c1,fu_pentagon,1e. Intersecting pentagon subscale score:,,String
fvp_c1,fu_mmse,"1f. Total MMSE score (using D-L-R-O-W) <i>(if any of the MMSE items are 95-98, enter 88):</i>",,String
fvp_c1,fu_npsycloc,"2a. The remainder of the battery (i.e., the tests summarized below) was administered:",,String
fvp_c1,fu_npsylan,2b. Language of test administration:,,String
fvp_c1,fu_npsylanx,2b1. Language of test administration - Other (specify):,,
fvp_c1,fu_logimo,"3a. If this test has been administered to the subject within the past three months, specify the date previously administered (month):",,String
fvp_c1,fu_logiday,"3a. If this test has been administered to the subject within the past three months, specify the date previously administered (day):",,String
fvp_c1,fu_logiyr,"3a. If this test has been administered to the subject within the past three months, specify the date previously administered (year):",,Datetime
fvp_c1,fu_logiprev,3a1. Total score from the previous test administration:,,String
fvp_c1,fu_logimem,3b. Total number of story units recalled from this current test administration:,,String
fvp_c1,fu_udsbentc_c1,4a. Total score for copy of Benson figure:,,String
fvp_c1,fu_digif,"5a. Total number of trials correct before two consecutive errors at same digit length: <i>(If test not completed, enter reason code, 95-98, and </i><b>SKIP TO QUESTION 6a)",,String
fvp_c1,fu_digiflen,5b. Digit span forward length:,,String
fvp_c1,fu_digib,"6a. Total number of trials correct before two consecutive errors at same digit length:  <i>(If test not completed, enter reason code, 95-98, and </i><b>SKIP TO QUESTION 7a)",,String
fvp_c1,fu_digiblen,6b. Digit span backward length:,,String
fvp_c1,fu_animals,7a.  Animals: Total number of animals named in 60 seconds:,,String
fvp_c1,veg,7b.  Vegetables: Total number of vegetables named in 60 seconds:,,String
fvp_c1,fu_traila,"8a. PART A: Total number of seconds to complete (if not finished by 150 seconds, enter 150): <i>(If test not completed, enter reason code, 995-998, and </i><b>SKIP TO QUESTION 8b)</b>",,String
fvp_c1,fu_trailarr,8a1. Number of commission errors:,,String
fvp_c1,fu_trailali,8a2. Number of correct lines:,,String
fvp_c1,fu_trailb,"8b. PART B: Total number of seconds to complete (if not finished by 300 seconds, enter 300): <i>(If test not completed, enter reason code, 995-998, and </i><b>SKIP TO QUESTION 9a)</b>",,String
fvp_c1,fu_trailbrr,8b1. Number of commission errors:,,String
fvp_c1,fu_trailbli,8b2. Number of correct lines:,,String
fvp_c1,fu_memunits,"9a. Total number of story units recalled: (<i>If test not completed, enter reason code, 95-98, and </i><b>SKIP TO QUESTION 10a</b>)",,String
fvp_c1,fu_memtime,9b. Time elapsed since Logical Memory 1A - Immediate:,,String
fvp_c1,fu_udsbentd_c1,"10a. Total score for 10- to 15-minute delayed drawing of Benson figure: <i>(If test not completed, enter reason code, 95-98) and</i> <b>SKIP TO QUESTION 11a)</b>",,String
fvp_c1,fu_udsbenrs_c1,10b. Recognized original stimulus from among four options?,,String
fvp_c1,fu_boston,11a. Total score:,,String
fvp_c1,fu_udsverfc_c1,"12a. Number of correct F-words generated in 1 minute <i>(If test not completed, enter reason code, 95-98) and</i> <b>SKIP TO QUESTION 12d.)</b>",,String
fvp_c1,fu_udsverfn_c1,12b. Number of <b>F-words</b> repeated in 1 minute,,String
fvp_c1,fu_udsvernf_c1,12c. Number of <b>non-F-words</b> and rule violation errors in 1 minute,,String
fvp_c1,fu_note_c1_4,<hr>,,
fvp_c1,fu_udsverlc_c1,"12d. Number of correct L-words generated in 1 minute <i>(If test not completed, enter reason code, 95-98) and</i> <b>SKIP TO QUESTION 13a.)</b>",,String
fvp_c1,fu_udsverlr_c1,12e. Number of <b>L-words</b> repeated in 1 minute,,String
fvp_c1,fu_udsverln_c1,12f. Number of <b>non-L-words</b> and rule violation errors in 1 minute,,String
fvp_c1,fu_note_c1_5,<hr>,,
fvp_c1,fu_udsvertn_c1,12g. TOTAL number of correct <b>F-words and L-words</b>,,String
fvp_c1,fu_udsverte_c1,12h. TOTAL number of <b>F-words and L-words</b> repetition errors,,String
fvp_c1,fu_udsverti_c1,12i. TOTAL number of <b>non-F/L-words</b> and rule violation errors,,String
fvp_c1,fu_cogstat,"13a. Per the clinician (e.g., neuropsychologist, behavioral neurologist, or other suitably qualified clinician), based on the UDS neuropsychological examination, the subject's cognitive status is deemed:",,String
fvp_c1,fu_copyright_c1,"<font color=blue> Adapted with permission. Copyright &#169 2006, 2008, 2015 University of Washington. Created and published by the ADC Clinical Task Force (John C. Morris, MD, Chair) and the National Alzheimer's Coordinating Center (U01 AG016976 - Walter A. Kukull, PhD, Director).  All rights reserved.</font color=blue>",,
fvp_c1,fu_footer_c1,"National Alzheimer's Coordinating Center | (206) 543-8637 | fax: (206) 616-5927 | naccmail@uw.edu | www.alz.washington.edu <br><b>UDS (V3.0, March 2015)   Follow-up Visit <font color=red>Form C1: Neuropsychological Battery Summary Scores</font color=red></b>",,
fvp_c2,fu_instructions_c2,"<i>INSTRUCTIONS: This form is to be completed by ADC or clinic staff. For test administration and scoring, see Instructions for Neuropsychological Battery Form C2.  Link to    <a href=""http://www.alz.washington.edu/NONMEMBER/UDS/DOCS/VER3/UDS3_npsych_instructions_C2.pdf"" target=""_blank""> C2 Instructions </a>.        Any new subjects who enroll in the UDS after the implementation of UDS3 must be assessed with the new  neuropsychological test battery (Form C2).</i><b>KEY:</b>  If the subject cannot complete any of the following exams, please give the reason by entering one of the following codes:<b>95/995=Physical problem 96/996=Cognitive/behavior problem 97/997=Other problem 98/998=Verbal refusal</b>",,
fvp_c2,fu_c2_ptid,ADC Subject ID,,
fvp_c2,fu_c2_visitnum,ADC Visit #,,
fvp_c2,fu_c2_formver,Form Version,,String
fvp_c2,fu_c2_visitmo,Form date - month,,String
fvp_c2,fu_c2_visitday,Form date - day,,String
fvp_c2,fu_c2_visityr,Form date - year,,Datetime
fvp_c2,fu_c2_initials,Examiner's initials (xxx),,
fvp_c2,fu_mocacomp,1a. Was any part of the MoCA administered?,,String
fvp_c2,fu_mocareas,"1a1. Was any part of MoCA administered?  If no, enter reason code, 95-98)",,String
fvp_c2,fu_mocaloc,1b. MoCA was administered:,,String
fvp_c2,fu_mocalan,1c. Language of MoCA administration:,,String
fvp_c2,fu_mocalanx,1c1. Specify language of MoCA administration,,
fvp_c2,fu_mocavis,1d. Subject was unable to complete one or more sections due to visual impairment:,,String
fvp_c2,fu_mocahear,1e. Subject was unable to complete one or more sections due to hearing impairment:,,String
fvp_c2,fu_mocatots,"1f. TOTAL RAW SCORE - UNCORRECTED (Not corrected for education or visual/hearing impairment)  <i>(Enter 88 if any of the following MoCA items where not administered:  1g-1l, 1n-1t, 1w-1bb)</i>",,String
fvp_c2,fu_alert_mocatots,"<font color=red>WARNING - a value of 88 should be entered in the box above.  At least one of the following MoCA items was not administered: 1g-1l, 1n-1t, 1w-1bb.</font color=red>",,
fvp_c2,fu_mocatrai,1g. Visuospatial/executive -- Trails,,String
fvp_c2,fu_mocacube,1h. Visuospatial/executive -- Cube,,String
fvp_c2,fu_mocacloc,1i. Visuospatial/executive -- Clock contour,,String
fvp_c2,fu_mocaclon,1j.  Visuospatial/executive -- Clock numbers,,String
fvp_c2,fu_mocacloh,1k. Visuospatial/executive -- Clock hands,,String
fvp_c2,fu_mocanami,1l.  Language -- Naming,,String
fvp_c2,fu_mocaregi,1m. Memory -- Registration (two trials),,String
fvp_c2,fu_mocadigi,1n. Attention -- Digits,,String
fvp_c2,fu_mocalett,1o. Attention -- Letter A,,String
fvp_c2,fu_mocaser7,1p. Attention -- Serial 7s,,String
fvp_c2,fu_mocarepe,1q. Language -- Repetition,,String
fvp_c2,fu_mocaflue,1r. Language -- Fluency,,String
fvp_c2,fu_mocaabst,1s. Abstraction,,String
fvp_c2,fu_mocarecn,1t. Delayed recall -- No cue,,String
fvp_c2,fu_mocarecc,1u. Delayed recall -- Category cue,,String
fvp_c2,fu_mocarecr,1v. Delayed recall -- Recognition,,String
fvp_c2,fu_mocaordt,1w. Orientation -- Date,,String
fvp_c2,fu_mocaormo,1x. Orientation -- Month,,String
fvp_c2,fu_mocaoryr,1y. Orientation -- Year,,String
fvp_c2,fu_mocaordy,1z. Orientation -- Day,,String
fvp_c2,fu_mocaorpl,1aa. Orientation -- Place,,String
fvp_c2,fu_mocaorct,1bb. Orientation -- City,,String
fvp_c2,fu_npsycloc_c2,2a. The tests following the MoCA were administered:,,String
fvp_c2,fu_npsylan_c2,2b. Test following MoCA:  Language of test administration.,,String
fvp_c2,fu_npsylanx_c2,2b1. Other language of tests following the MoCA:,,
fvp_c2,fu_craftvrs,"3a. Total story units recalled, verbatim scoring (<i>If test not completed, enter reason code, 95-98, and </i><b>SKIP TO QUESTION 4a.</b>)",,String
fvp_c2,fu_crafturs,"3b. Total story units recalled, paraphrase scoring (0-25)",,String
fvp_c2,fu_udsbentc,"4a. Total score for copy of Benson figure <i>(If test not completed, enter reason code, 95-98)</i>",,String
fvp_c2,fu_digforct,"5a. Number of correct trials <i>(If test not completed, enter reason code, 95-98, and </i><b>SKIP TO QUESTION 6a.)",,String
fvp_c2,fu_digforsl,5b. Longest span forward,,String
fvp_c2,fu_digbacct,"6a. Number of correct trials <i>(If test not completed, enter reason code, 95-98, and </i><b>SKIP TO QUESTION 7a.)",,String
fvp_c2,fu_digbacls,6b. Longest span backward,,String
fvp_c2,fu_animals_c2,"7a.  Animals: Total number of animals named in 60 seconds (If test not completed, enter reason code, 95-98)",,String
fvp_c2,fu_veg_c2,"7b.  Vegetables: Total number of vegetables named in 60 seconds (If test not completed, enter reason code, 95-98)",,String
fvp_c2,fu_traila_c2,"8a. PART A: Total number of seconds to complete (if not finished by 150 seconds, enter 150) <i>(If test not completed, enter reason code, 995-998, and </i><b>SKIP TO QUESTION 8b.)</b>",,String
fvp_c2,fu_trailarr_c2,8a1. Number of commission errors,,String
fvp_c2,fu_trailali_c2,8a2. Number of correct lines,,String
fvp_c2,fu_trailb_c2,"8b. PART B: Total number of seconds to complete (if not finished by 300 seconds, enter 300) <i>(If test not completed, enter reason code, 995-998, and </i><b>SKIP TO QUESTION 9a.)</b>",,String
fvp_c2,fu_trailbrr_c2,8b1. Number of commission errors,,String
fvp_c2,fu_trailbli_c2,8b2. Number of correct lines,,String
fvp_c2,fu_craftdvr,"9a. Total story units recalled, verbatim scoring (<i>If test not completed, enter reason code, 95-98, and </i><b>SKIP TO QUESTION 10a.</b>)",,String
fvp_c2,fu_craftdre,"9b. Total story units recalled, paraphrase scoring (0-25)",,String
fvp_c2,fu_craftdti,9c. Delay time (minutes) <i>(99=Unknown)</i>,,String
fvp_c2,fu_craftcue,"9d. Cue (""boy"") needed",,String
fvp_c2,fu_udsbentd,"10a. Total score for drawing of Benson figure following 10- to 15-minute delay <i>(If test not completed, enter reason code, 95-98) and</i> <b>SKIP TO QUESTION 11a.)</b>",,String
fvp_c2,fu_udsbenrs,10b. Recognized original stimulus from among four options?,,String
fvp_c2,fu_minttots,"11a. Total score <i>(If test not completed, enter reason code, 95-98) and</i> <b>SKIP TO QUESTION 12a.)</b>",,String
fvp_c2,fu_minttotw,11b. Total correct without semantic cue,,String
fvp_c2,fu_mintscng,11c. Semantic cues: Number given,,String
fvp_c2,fu_mintscnc,11d. Semantic cues: Number correct with cue <i>(88=not applicable)</i>,,String
fvp_c2,fu_mintpcng,11e. Phonemic cues: Number given,,String
fvp_c2,fu_mintpcnc,11f. Phonemic cues: Number correct with cue <i>(88=not applicable)</i>,,String
fvp_c2,fu_udsverfc,"12a. Number of correct F-words generated in 1 minute <i>(If test not completed, enter reason code, 95-98) and</i> <b>SKIP TO QUESTION 12d.)</b>",,String
fvp_c2,fu_udsverfn,12b. Number of <b>F-words</b> repeated in 1 minute,,String
fvp_c2,fu_udsvernf,12c. Number of <b>F-words</b> and rule violation errors in 1 minute,,String
fvp_c2,fu_note_c2_2,<hr>,,
fvp_c2,fu_udsverlc,"12d. Number of correct L-words generated in 1 minute <i>(If test not completed, enter reason code, 95-98) and</i> <b>SKIP TO QUESTION 13a.)</b>",,String
fvp_c2,fu_udsverlr,12e. Number of <b>L-words</b> repeated in 1 minute,,String
fvp_c2,fu_udsverln,12f. Number of <b>non-L-words</b> and rule violation errors in 1 minute,,String
fvp_c2,fu_note_c2_3,<hr>,,
fvp_c2,fu_udsvertn,12g. TOTAL number of correct <b>F-words and L-words</b>,,String
fvp_c2,fu_udsverte,12h. TOTAL number of <b>F-words and L-words</b> repetition errors,,String
fvp_c2,fu_udsverti,12i. TOTAL number of <b>non-F/L-words</b> and rule violation errors,,String
fvp_c2,fu_cogstat_c2,"13a. Per the clinician (e.g., neuropsychologist, behavioral neurologist, or other suitably qualified clinician), based on the UDS neuropsychological examination, the subject's cognitive status is deemed:",,String
fvp_c2,fu_copyright_c2,"<font color=blue> Adapted with permission. Copyright &#169 2006, 2008, 2015 University of Washington. Created and published by the ADC Clinical Task Force (John C. Morris, MD, Chair) and the National Alzheimer's Coordinating Center (U01 AG016976 - Walter A. Kukull, PhD, Director).  All rights reserved.</font color=blue>",,
fvp_c2,fu_footer_c2,"National Alzheimer's Coordinating Center | (206) 543-8637 | fax: (206) 616-5927 | naccmail@uw.edu | www.alz.washington.edu <br><b>UDS  (V3.0, March 2015) Follow-up Visit <font color=red>Form C2:  Neuropsychological Battery Scores</font color=red></b>",,
fvp_d1,fu_instructions_d1,"<i>INSTRUCTIONS:  This form is to be completed by the clinician. For additional clarification and examples, see UDS Coding Guidebook for Follow-Up Visit Packet, Form D1.</i>     Link to  <a href=""http://www.alz.washington.edu/NONMEMBER/UDS/DOCS/VER3/UDS3_fvp_guidebook.pdf""target=""_blank""> NACC Coding Guidebook</a>     <i>Check only <u>one</u> box per question.</i>",,
fvp_d1,fu_d1_ptid,ADC Subject ID,,
fvp_d1,fu_d1_visitnum,ADC Visit #,,
fvp_d1,fu_d1_formver,Form Version,,String
fvp_d1,fu_d1_visitmo,Form date - month,,String
fvp_d1,fu_d1_visitday,Form date - day,,String
fvp_d1,fu_d1_visityr,Form date - year,,Datetime
fvp_d1,fu_d1_initials,Examiner's initials (xxx),,
fvp_d1,fu_dxmethod,1. Diagnosis method - responses in this form are based on diagnosis by:,,String
fvp_d1,fu_normcog,"<b>2. Does the subject have normal cognition (global CDR=0 and/or neuropsychological testing within normal range) and normal behavior (i.e., the subject does not exhibit behavior sufficient to diagnose MCI or dementia due to FTLD or LBD)?</b>",,String
fvp_d1,fu_note_d1_2,"",,
fvp_d1,fu_hr_d1_2,<hr>,,
fvp_d1,fu_demented,<b>3. Does the subject meet the criteria for dementia?</b>,,String
fvp_d1,fu_note_d1_3,"<b> 4.  If the subject meets criteria for dementia, answer Questions 4a-4f below and then SKIP TO QUESTION 6. </b>",,
fvp_d1,fu_note_d1_4,"Based entirely on the history and examination (including neuropsychological testing), what is the cognitive/behavioral syndrome?  <b>Select one or more as Present; all others will default to Absent in the NACC database.</b>",,
fvp_d1,fu_note_d1_5,<hr><b>Dementia syndrome</b>,,
fvp_d1,fu_amndem,4a. Amnestic multidomain dementia syndrome,,String
fvp_d1,fu_pca,"4b. Posterior cortical atrophy syndrome (or primary visual presentation)",,String
fvp_d1,fu_ppasyn,4c. Primary progressive aphasia (PPA) syndrome,,String
fvp_d1,fu_ppasynt,4c1.,,String
fvp_d1,fu_ftdsyn,4d. Behavioral variant FTD (bvFTD) syndrome,,String
fvp_d1,fu_lbdsyn,4e. Lewy body dementia syndrome,,String
fvp_d1,fu_namndem,"4f. Non-amnestic multidomain dementia, not PCA, PPA, bvFTD, or DLB syndrome",,String
fvp_d1,fu_hr_d1_4,<hr>,,
fvp_d1,fu_note_d1_6,"<b> 5.  If the subject does not have normal cognition or behavior and is not clinically demented, indicate the type of cognitive impairment below. </b>",,
fvp_d1,fu_hr_d1_5,<hr>,,
fvp_d1,fu_note_d1_7,"Select one syndrome from 5a-5e as being Present (all others will default to Absent in the NACC database), and then <b>CONTINUE TO QUESTION 6</b>.  If you select MCI below, it should meet the MCI core clinical criteria outlined above.",,
fvp_d1,fu_mciamem,"5a. Amnestic MCI, single domain (aMCI SD)",,String
fvp_d1,fu_hr_d1_6,<hr>,,
fvp_d1,fu_mciaplus,"5b. Amnestic MCI, multiple domains (aMCI MD)",,String
fvp_d1,fu_note_d1_8,<b>CHECK YES for at least one additional domain (besides memory): </b>,,
fvp_d1,fu_mciaplan,5b1. Language,,String
fvp_d1,fu_mciapatt,5b2. Attention,,String
fvp_d1,fu_mciapex,5b3. Executive,,String
fvp_d1,fu_mciapvis,5b4. Visuospatial<hr>,,String
fvp_d1,fu_mcinon1,"5c. Non-amnestic MCI, single domain (naMCI SD)",,String
fvp_d1,fu_note_d1_9,<b> CHECK YES to indicate the affected domain:</b>,,
fvp_d1,fu_mcin1lan,5c1. Language,,String
fvp_d1,fu_mcin1att,5c2. Attention,,String
fvp_d1,fu_mcin1ex,5c3.  Executive,,String
fvp_d1,fu_mcin1vis,5c4. Visuospatial,,String
fvp_d1,fu_hr_d1_9,<hr>,,
fvp_d1,fu_mcinon2,"5d. Non-amnestic MCI, multiple domains (naMCI MD)",,String
fvp_d1,fu_note_d1_10,<b> CHECK YES for at least two domains:</b>,,
fvp_d1,fu_mcin2lan,5d1 Language,,String
fvp_d1,fu_mcin2att,5d2. Attention,,String
fvp_d1,fu_mcin2ex,5d3. Executive,,String
fvp_d1,fu_mcin2vis,5d4. Visuospatial,,String
fvp_d1,fu_hr_d1_10,<hr>,,
fvp_d1,fu_impnomci,"5e. Cognitively impaired, not MCI",,String
fvp_d1,fu_note_d1_11,<i>Section 2 must be completed for all subjects.</i>,,
fvp_d1,fu_amylpet,6a. Abnormally elevated amyloid on PET,,String
fvp_d1,fu_amylcsf,6b. Abnormally low amyloid in CSF,,String
fvp_d1,fu_fdgad,6c. FDG-PET pattern of AD,,String
fvp_d1,fu_hippatr,6d. Hippocampal atrophy,,String
fvp_d1,fu_taupetad,6e. Tau PET evidence for AD,,String
fvp_d1,fu_csftau,6f. Abnormally elevated CSF tau or ptau,,String
fvp_d1,fu_fdgftld,6g. FDG-PET evidence for frontal or anterior temporal hypometabolism for FTLD,,String
fvp_d1,fu_tpetftld,6h. Tau PET evidence for FTLD,,String
fvp_d1,fu_mrftld,6i. Structural MR evidence for frontal or anterior temporal atrophy for FTLD,,String
fvp_d1,fu_datscan,6j. Dopamine transporter scan (DATscan) evidence for Lewy body disease,,String
fvp_d1,fu_othbiom,6k. Other neurodegenerative biomarker,,String
fvp_d1,fu_othbiomx,"6k1. If other biomarker findings present, please specify:",,
fvp_d1,fu_imaglinf,7a. Large vessel infarct(s),,String
fvp_d1,fu_imaglac,7b. Lacunar infarct(s),,String
fvp_d1,fu_imagmach,7c. Macrohemorrhage(s),,String
fvp_d1,fu_imagmich,7d. Microhemorrhage(s),,String
fvp_d1,fu_imagmwmh,7e. Moderate white-matter hyperintensity (CHS score 5-6),,String
fvp_d1,fu_imagewmh,7f. Extensive white-matter hyperintensity (CHS score 7-8+),,String
fvp_d1,fu_admut,"<b>8. Does the subject have a dominantly inherited AD mutation (PSEN1, PSEN2, APP)?</b>",,String
fvp_d1,fu_ftldmut,"<b>9. Does the subject have a hereditary FTLD mutation (e.g, GRN, VCP, TARBP, FUS, C9orf72, CHMP2B, MAPT)?</b>",,String
fvp_d1,fu_othmut,<b>10. Does the subject have a hereditary mutation other than AD or FTLD mutation?</b>,,String
fvp_d1,fu_othmutx,"10a.  If question 10 is 1 Yes, please specify hereditary mutation other than AD or FTLD mutation.",,
fvp_d1,fu_instructions_d1_2,"Section 3 must be filled out for all subjects.  Indicate presumptive etiologic diagnoses of the cognitive disorder and whether a given diagnosis is a primary, contributing, or non-contributing cause of the observed impairment, based on the clinician's best judgment.  <b>Select one or more diagnoses as Present; all others will default to Absent in the NACC database</b>.  Only one diagnosis should be selected as 1=Primary.",,
fvp_d1,fu_note_d1_12,<hr><b>Etiologic diagnoses</b>,,
fvp_d1,fu_alzdis,11. Alzheimer's disease,,String
fvp_d1,fu_alzdisif,"11a. If Alzheimer's disease present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_lbdis,12. Lewy body disease,,String
fvp_d1,fu_lbdif,"12a. If Lewy body disease present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_park,12b.  Parkinson's disease,,String
fvp_d1,fu_msa,13. Multiple system atrophy,,String
fvp_d1,fu_msaif,"13a.  If Multiple system atrophy present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_note_d1_13,14. Frontotemporal lobar degeneration,,
fvp_d1,fu_psp,14a. Progressive supranuclear palsy (PSP),,String
fvp_d1,fu_pspif,"14a1.  If Progressive supranuclear palsy (PSP) is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_cort,14b. Corticobasal degeneration (CBD),,String
fvp_d1,fu_cortif,"14b1. If Corticobasal degeneration (CBD) is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_ftldmo,14c. FTLD with motor neuron disease,,String
fvp_d1,fu_ftldmoif,"14c1. If FTLD with motor neuron disease is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_ftldnos,14d. FTLD NOS,,String
fvp_d1,fu_ftldnoif,"14d1. If FTLD NOS is present, is it primary, contributing or non-contributing?",,String
fvp_d1,fu_ftldsubt,"14e.  If FTLD (Questions 14a-14d) is Present, specify FTLD subtype:",,String
fvp_d1,fu_ftldsubx,"14e1.  Other FTLD, specify",,
